Status,Excel Row,Parent Code,Parent Description,Expected RM Code,Excel RM Code Cell,Expected Role,DB Role,Expected Alternate Flag,DB Alternate Flag,Excel Qty Raw,Expected Qty,DB Qty,Excel UOM,DB UOM,Excel RM Description,DB RM Description,DB items.material,DB RM Item Type,DB RM Size,DB Make/Buy,Excel Parent BOM,DB BOM No,DB Cutting Size,DB Link ID,DB Link Count
UOM_MISMATCH,23265,NAINR0001184,Inner Ring of NS 40-22 C - 40 x 80 x 24.5,NRRBR0000124,NRRBR0000124,NORMAL,NORMAL,0,0,31,31,31,mm,Kg.,Round Bar EN19 85 MM,Round Bar EN19 85 MM,,PART,,I,B0012658,B0012658,,40114,1
EXTRA_DB_RAW_MATERIAL_LINK,,NAINR0001202,Inner Ring of NSD 220-28D - 220 x 370 x 121,NRFRG0000552,,,NORMAL,,0,,,1,,Nos.,,Forged ring EN19 329X216X99,,PART,,I,,,,40048,1
UOM_MISMATCH,23900,NAINR0001204,Inner Ring of N7030 - 19 x 47 x 41,NRRBR0000116,NRRBR0000116,NORMAL,NORMAL,0,0,46,46,46,mm,Kg.,Round Bar EN9 56 MM,Round Bar EN9 56 MM,,PART,CUTTING SIZE - 55mm,I,B0011219,B0011219,,40053,1
UOM_MISMATCH,24346,NAINR0001213,Inner Ring of N280 OE - 25 x 38 x 34,NRRBR0000112,NRRBR0000112,NORMAL,NORMAL,0,0,48,48,48,mm,Kg.,Round Bar EN9 45 MM,Round Bar EN9 45 MM,,PART,CUTTING SIZE - 55mm,I,B0011399,B0011399,,40061,1
UOM_MISMATCH,21052,NAINR0001224,Inner Ring of N7030 (W/O Slit) - 28 x 55 x 41,NRRBR0000102,NRRBR0000102,NORMAL,NORMAL,0,0,46,46,46,mm,Kg.,RoundBar EN9 65 MM,RoundBar EN9 65 MM,RoundBar EN9 65 MM,PART,CUTTING SIZE - 23 MM,I,B0011613,B0011613,,40070,1
NORMAL_ALTERNATE_FLAG_MISMATCH,25139,NAINR0001229,Inner Ring of N6107 - 140 x 205 x 109,NRRBR0000110,NRRBR0000110,NORMAL,ALTERNATE,0,1,156,156,156,mm,mm,Round Bar EN9 150 MM,Round Bar EN9 150 MM,,PART,,I,B0011772,B0011772,154 mm,28752,1
RAW_MATERIAL_ITEM_MISSING,25440,NAINR0001236,Inner Ring of N7030 (W/O Slit) - 24 x 50 x 41,NRRBR0000100,NRRBR0000100,NORMAL,NORMAL,0,0,46,46,46,mm,mm,Round Bar EN9 60 MM,,,,,I,B0011881,B0011881,44 mm,40078,1
UOM_MISMATCH,25502,NAINR0001240,Inner Ring of N280 OE.sp1 - 38 x 58 x 50,NRRBR0000102,NRRBR0000102,NORMAL,NORMAL,0,0,64,64,64,mm,Kg.,RoundBar EN9 65 MM,RoundBar EN9 65 MM,RoundBar EN9 65 MM,PART,CUTTING SIZE - 23 MM,I,B0011941,B0011941,,27516,1
RAW_MATERIAL_ITEM_MISSING,26834,NAINR0001258,Inner Ring of N250.sp1 - 20 x 28 x 38,NRRBR0000100,NRRBR0000100,NORMAL,NORMAL,0,0,45,45,45,mm,mm,Round Bar EN9 60 MM,,,,,I,B0012448,B0012448,43 mm,27645,1
UOM_MISMATCH,26866,NAINR0001260,Inner Ring of N7013.0.sp1 - 27 x 55 x 31,NRRBR0000102,NRRBR0000102,NORMAL,NORMAL,0,0,37,37,37,mm,Kg.,RoundBar EN9 65 MM,RoundBar EN9 65 MM,RoundBar EN9 65 MM,PART,CUTTING SIZE - 23 MM,I,B0012486,B0012486,,40104,1
UOM_MISMATCH,28397,NAINR0001298,Inner Ring of N250.sp2 - 22 x 30 x 38,NRRBR0000102,NRRBR0000102,NORMAL,NORMAL,0,0,43,43,43,mm,Kg.,RoundBar EN9 65 MM,RoundBar EN9 65 MM,RoundBar EN9 65 MM,PART,CUTTING SIZE - 23 MM,I,B0013056,B0013056,,27910,1
RAW_MATERIAL_ITEM_MISSING,32718,NAINR0001367,Inner Ring of N280 - 32 x 51 x 57,NRRBR0000100,NRRBR0000100,NORMAL,NORMAL,0,0,71,71,71,mm,mm,Round Bar EN9 60 MM,,,,,I,B0014719,B0014719,69 mm,40207,1
UOM_MISMATCH,34084,NAINR0001418,Inner Ring of N7033 - 19 x 47 x 28,NRRBR0000102,NRRBR0000102,NORMAL,NORMAL,0,0,33,33,33,mm,Kg.,RoundBar EN9 65 MM,RoundBar EN9 65 MM,RoundBar EN9 65 MM,PART,CUTTING SIZE - 23 MM,I,B0015571,B0015571,,40270,1
RAW_MATERIAL_ITEM_MISSING,34758,NAINR0001429,"Inner Ring of N7032.in - 1"" x 1.969"" x 1.102""",NRRBR0000100,NRRBR0000100,NORMAL,NORMAL,0,0,33,33,33,mm,mm,Round Bar EN9 60 MM,,,,,I,B0015543,B0015543,31 mm,40265,1
RAW_MATERIAL_ITEM_MISSING,34760,NAINR0001431,Inner Ring of N2506 - 24 x 30 x 26,NRRBR0000100,NRRBR0000100,NORMAL,NORMAL,0,0,30,30,30,mm,mm,Round Bar EN9 60 MM,,,,,I,B0015544,B0015544,28 mm,40266,1
QUANTITY_MISMATCH,962,NAIRC0000052,Inner Race of NHB 70 - 70 x 190 x 60,NRRBR0000175,NRRBR0000175,NORMAL,NORMAL,0,0,68/65,65,68,mm,mm,Round Bar 20mncr5 110 MM,Round Bar 20mncr5 110 MM,,PART,,I,B0000565,B0000565,66 mm,16314,1
QUANTITY_MISMATCH,976,NAIRC0000072,Inner Race of NHB 100 - 80 x 270 x 90,NRRBR0000168,NRRBR0000168,NORMAL,NORMAL,0,0,98/96,96,98,mm,mm,Round Bar 20mncr5 180 MM,Round Bar 20mncr5 180 MM,,PART,,I,B0000591,B0000591,96 mm,16325,1
UOM_MISMATCH,3640,NAIRC0000087,Inner Race of NHB 140 - 95 x 310 x 80,NRRBR0000080,NRRBR0000169 / NRRBR0000080,ALTERNATE,ALTERNATE,1,1,88,,88,mm,Kg.,Round Bar 20mncr5 210 MM,Round Bar EN353 210 MM,,PART,,I,B0000616,,,38861,1
UOM_MISMATCH,6575,NAIRC0000089,Inner Race of NHB 140 - 110 x 310 x 80,NRRBR0000080,NRRBR0000080,NORMAL,NORMAL,0,0,88,88,88,mm,Kg.,Round Bar EN353 210 MM,Round Bar EN353 210 MM,,PART,,I,B0000620,B0000620,,38862,1
UOM_MISMATCH,12024,NAIRC0000090,Inner Race of NHB 140 - 120 x 310 x 80,NRRBR0000080,NRRBR0000080,NORMAL,NORMAL,0,0,88,88,88,mm,Kg.,Round Bar EN353 210 MM,Round Bar EN353 210 MM,,PART,,I,B0000623,B0000623,,18429,1
UOM_MISMATCH,6134,NAIRC0000092,Inner Race of NHB 140 - 155 x 310 x 80,NRRBR0000080,NRRBR0000169 / NRRBR0000080,ALTERNATE,ALTERNATE,1,1,86/88,88,88,mm,Kg.,Round Bar 20mncr5 210 MM,Round Bar EN353 210 MM,,PART,,I,B0000627,,,38864,1
UOM_MISMATCH,10457,NAIRC0000094,Inner Race of NHB 155 - 90 x 322 x 90,NRRBR0000080,NRRBR0000080,NORMAL,NORMAL,0,0,98,98,98,mm,Kg.,Round Bar EN353 210 MM,Round Bar EN353 210 MM,,PART,,I,B0000630,B0000630,,18208,1
UOM_MISMATCH,5067,NAIRC0000096,Inner Race of NHB 155 - 100 x 322 x 90,NRRBR0000080,NRRBR0000080,NORMAL,NORMAL,0,0,98,98,98,mm,Kg.,Round Bar EN353 210 MM,Round Bar EN353 210 MM,,PART,,I,B0000605,B0000605,,38855,1
UOM_MISMATCH,16228,NAIRC0000097,Inner Race of NHB 110 x 200 x 90,NRRBR0000080,NRRBR0000080,NORMAL,NORMAL,0,0,98,98,98,mm,Kg.,Round Bar EN353 210 MM,Round Bar EN353 210 MM,,PART,,I,B0000607,B0000607,,38857,1
NORMAL_ALTERNATE_FLAG_MISMATCH,13372,NAIRC0000101,Inner Race of NHB 185 - 150 x 400 x 90,NRRBR0000075,NRRBR0000075,NORMAL,ALTERNATE,0,1,157,157,157,mm,mm,Round Bar EN353 180 MM,Round Bar EN353 180 MM,,PART,,I,B0000621,B0000621,155 mm,38863,1
NORMAL_ALTERNATE_FLAG_MISMATCH,1163,NAIRC0000106,Inner Race of NO.sp 45 - 35 x 130 x 36 x 40,NRRBR0000195,NRRBR0000195,NORMAL,ALTERNATE,0,1,44,44,44,mm,mm,Round Bar 20mncr5 75 MM,Round Bar 20mncr5 75 MM,,PART,,I,B0000768,B0000768,42 mm,809,1
NORMAL_ALTERNATE_FLAG_MISMATCH,32690,NAIRC0000111,Inner Race of NSO 700 - 75 x 180 x 127,NRRBR0000174,NRRBR0000174,NORMAL,ALTERNATE,0,1,134,134,134,mm,mm,Round Bar 20mncr5 120 MM,Round Bar 20mncr5 120 MM,,PART,,I,B0000779,B0000779,132 mm,14573,1
NORMAL_ALTERNATE_FLAG_MISMATCH,5235,NAIRC0000119,Inner Race of NRT 25 - 22 x 95 x 55,NRRBR0000074,NRRBR0000074,NORMAL,ALTERNATE,0,1,62,62,62,mm,mm,Round Bar EN353 60 MM,Round Bar EN353 60 MM,,PART,,I,B0000807,B0000807,60 mm,38256,1
NORMAL_ALTERNATE_FLAG_MISMATCH,1523,NAIRC0000133,Inner Race of NAS 70 - 65 x 155 x 54,NRRBR0000055,NRRBR0000055,NORMAL,ALTERNATE,0,1,62,62,62,mm,mm,Round Bar EN353 110 MM,Round Bar EN353 110 MM,,PART,,I,B0000934,B0000934,60 mm,1098,1
MAKE_BUY_MISMATCH,2328,NAIRC0000140,Inner Race of NAS.s 70 - 70 x 190 x 70,NRRBR0000174,NRRBR0000166 / NRRBR0000174,ALTERNATE,ALTERNATE,1,1,76/77,77,77,mm,mm,Round Bar 20mncr5 125 MM / Round Bar 20mncr5 120 MM,Round Bar 20mncr5 120 MM,,PART,,A,B0000956,B0000956,75 mm,4805,1
NORMAL_ALTERNATE_FLAG_MISMATCH,7964,NAIRC0000197,Inner Race of NFS.s 25 - 25 x 105 x 46,NRRBR0000066,NRRBR0000066,NORMAL,ALTERNATE,0,1,42,42,42,mm,mm,Round Bar EN353 56 MM,Round Bar EN353 56 MM,,PART,,I,B0002375,B0002375,40 mm,2806,1
NORMAL_ALTERNATE_FLAG_MISMATCH,4012,NAIRC0000208,Inner Race of NR 35 - 35 x 110 x 74,NRRBR0000065,NRRBR0000065,NORMAL,ALTERNATE,0,1,82,82,82,mm,mm,Round Bar EN353 80 MM,Round Bar EN353 80 MM,,PART,,I,B0002554,B0002554,80 mm,9193,1
NORMAL_ALTERNATE_FLAG_MISMATCH,4536,NAIRC0000227,Inner Race of NBS 75.sp1 / I - 50 x 170 x 90,NRRBR0000175,NRRBR0000175,NORMAL,ALTERNATE,0,1,97,97,97,mm,mm,Round Bar 20mncr5 110 MM,Round Bar 20mncr5 110 MM,,PART,,I,B0002759,B0002759,95 mm,38922,1
NORMAL_ALTERNATE_FLAG_MISMATCH,6966,NAIRC0000259,Inner Race of NFS 25 (NLD) - 25 x 62 x 24,NRRBR0000066,NRRBR0000066,NORMAL,ALTERNATE,0,1,31,31,31,mm,mm,Round Bar EN353 56 MM,Round Bar EN353 56 MM,,PART,,I,B0003135,B0003135,29 mm,2383,1
EXTRA_DB_RAW_MATERIAL_LINK,,NAIRC0000417,Inner Race of NHB 185H2 - 160 x 420 x 120 x 125,NRFRG0000181,,,NORMAL,,0,,,1,,Nos.,,Forged ring EN353 244x156x124,,PART,,I,,,,39056,1
UOM_MISMATCH,16247,NAIRC0000598,Inner Race of NDC 3809 A - 38.092 x 54.752 x 16,NRRBR0000116,NRRBR0000116,NORMAL,NORMAL,0,0,69,69,69,mm,Kg.,Round Bar EN9 56 MM,Round Bar EN9 56 MM,,PART,CUTTING SIZE - 55mm,I,B0006360,B0006360,,32264,1
RAW_MATERIAL_ITEM_MISSING,16762,NAIRC0000608,Inner Race of NDC  4127 N - C,NRRBR0000100,NRRBR0000100,NORMAL,NORMAL,0,0,61,61,61,mm,mm,Round Bar EN9 60 MM,,,,,I,B0006333,B0006333,59 mm,6342,1
UOM_MISMATCH,16767,NAIRC0000609,Inner Race of NDC  4972 N - C,NRRBR0000102,NRRBR0000102,NORMAL,NORMAL,0,0,61,61,61,mm,Kg.,RoundBar EN9 65 MM,RoundBar EN9 65 MM,RoundBar EN9 65 MM,PART,CUTTING SIZE - 23 MM,I,B0006338,B0006338,,32233,1
NORMAL_ALTERNATE_FLAG_MISMATCH,12171,NAIRC0000623,Inner Race of NSO 800 - 95 x 254 x 152,NRRBR0000217,NRRBR0000217,NORMAL,ALTERNATE,0,1,160,160,160,mm,mm,Round Bar 20mncr5 170 MM,Round Bar 20mncr5 170 MM,,PART,,I,B0006465,B0006465,158 mm,4337,1
MAKE_BUY_MISMATCH,15422,NAIRC0001039,Inner Race of NR 40 - 40 x 125 x 86,NRRBR0000280,NRRBR0000176 / NRRBR0000280,ALTERNATE,ALTERNATE,1,1,92/93,93,93,mm,mm,Round Bar 20mncr5 90 MM / Round Bar 20mncr5 85 mm,Round Bar 20mncr5 85 mm,,ASSEMBLY,,A,B0007900,B0007900,91 mm,7337,1
RAW_MATERIAL_ITEM_MISSING,15903,NAIRC0001053,Eye Bolt Bush NRHD 1200 (S435) - d x 560 x 315,NRRBR0000100,NRRBR0000100,NORMAL,NORMAL,0,0,88,88,88,mm,mm,Round Bar EN9 60 MM,,,,,I,B0007969,B0007969,86 mm,7821,1
QUANTITY_MISMATCH,17796,NAIRC0001136,Inner Race of NR 80 - 80 x 210 x 144,NRRBR0000189,NRRBR0000189,NORMAL,NORMAL,0,0,152/150,150,152,mm,mm,Round Bar 20mncr5 150 MM,Round Bar 20mncr5 150 MM,,PART,CUTTING SIZE - 146mm,I,B0008680,B0008680,150 mm,6886,1
RAW_MATERIAL_ITEM_MISSING,6530,NAIRC0001164,Inner Race of NDC 4445 B - 44.45 x 61.11 x 21,NRRBR0000100,NRRBR0000100,NORMAL,NORMAL,0,0,60,60,60,mm,mm,Round Bar EN9 60 MM,,,,,I,B0008809,B0008809,58 mm,5493,1
NORMAL_ALTERNATE_FLAG_MISMATCH,19652,NAIRC0001224,Inner Race of NHBU 60 - 60 x 170 x 120,NRRBR0000179,NRRBR0000179,NORMAL,ALTERNATE,0,1,121,121,121,mm,mm,Round Bar 20mncr5 100 MM,Round Bar 20mncr5 100 MM,,PART,CUTTING SIZE - 38mm,I,B0009451,B0009451,119 mm,11315,1
NORMAL_ALTERNATE_FLAG_MISMATCH,24681,NAIRC0001224,Inner Race of NHBU 60 - 60 x 170 x 120,NRRBR0000180,NRRBR0000180 / NRRBR0000179,ALTERNATE,NORMAL,1,0,126/121,126,126,mm,mm,Round Bar 20mncr5 95 MM / Round Bar 20mncr5 100 MM,Round Bar 20mncr5 95 MM,,PART,,I,B0009451,,124 mm,10473,1
NORMAL_ALTERNATE_FLAG_MISMATCH,19732,NAIRC0001228,Inner Race of NR 90 - 90 x 230 x 158,NRRBR0000216,NRRBR0000216,NORMAL,ALTERNATE,0,1,165,165,165,mm,mm,Round Bar 20mncr5 160 MM,Round Bar 20mncr5 160 MM,,PART,,I,B0009472,B0009472,163 mm,39429,1
NORMAL_ALTERNATE_FLAG_MISMATCH,20372,NAIRC0001257,Inner Race of NZ 35.sp2.31 - 35 x 100 x 50,NRRBR0000196,NRRBR0000196,NORMAL,ALTERNATE,0,1,57,57,57,mm,mm,Round Bar 20mncr5 70 MM,Round Bar 20mncr5 70 MM,,PART,CUTTING SIZE - 123mm,I,B0009738,B0009738,55 mm,39450,1
QUANTITY_MISMATCH,4133,NAIRC0001268,Inner Race of NR 70 - 70 x 190 x 134,NRRBR0000167,NRRBR0000167,NORMAL,NORMAL,0,0,141/140,140,141,mm,mm,Round Bar 20mncr5 130 MM,Round Bar 20mncr5 130 MM,,PART,,I,B0009798,B0009798,139 mm,1646,1
RAW_MATERIAL_ITEM_MISSING,21801,NAIRC0001345,Eye Bolt Bush NRHD 1300 - d x 620 x 305,NRRBR0000100,NRRBR0000100,NORMAL,NORMAL,0,0,88,88,88,mm,mm,Round Bar EN9 60 MM,,,,,I,B0011371,B0011371,86 mm,14175,1
RAW_MATERIAL_ITEM_MISSING,22145,NAIRC0001366,Eye Bolt Bush NRHD 1500 - d x 790 x 450,NRRBR0000100,NRRBR0000100,NORMAL,NORMAL,0,0,88,88,88,mm,mm,Round Bar EN9 60 MM,,,,,I,B0010558,B0010558,86 mm,15133,1
RAW_MATERIAL_ITEM_MISSING,17266,NAIRC0001374,Eye Bolt Bush NRSC 1400.sp1 - d x 790 x 230,NRRBR0000100,NRRBR0000100,NORMAL,NORMAL,0,0,88,88,88,mm,mm,Round Bar EN9 60 MM,,,,,I,B0011194,B0011194,86 mm,39593,1
RAW_MATERIAL_ITEM_MISSING,17773,NAIRC0001467,Cage of NSC 35D - 34.92 x 52.92 x 14.5,NRRBR0000100,NRRBR0000100,NORMAL,NORMAL,0,0,1,1,1,mm,mm,Round Bar EN9 60 MM,,,,,I,B0011243,B0011243,,10411,1
EXTRA_DB_RAW_MATERIAL_LINK,,NAIRC0001767,Inner Race of NR 150.sp2 C1C2 - 150 x 410 x 282,NRRBR0000571,,,NORMAL,,0,,,288,,mm,,Round Bar EN353 280 MM,,PART,,I,,,286 mm,39829,1
NORMAL_ALTERNATE_FLAG_MISMATCH,33913,NAIRC0001886,Inner Race of NHBU 40.sp1 E1E5 - 38.1 x 125 x 100,NRRBR0000061,NRRBR0000061,NORMAL,ALTERNATE,0,1,107,107,107,mm,mm,Round Bar EN353 95 MM,Round Bar EN353 95 MM,,PART,,I,B0015210,B0015210,105 mm,39904,1
QUANTITY_MISMATCH,33910,NAIRC0001888,Inner Race of NHBU 50.sp1 E1E5 - 38.1 x 150 x 112,NRRBR0000061,NRRBR0000061,NORMAL,NORMAL,0,0,107/118,107,118,mm,mm,Round Bar EN353 95 MM,Round Bar EN353 95 MM,,PART,,I,B0015211,B0015211,116 mm,15906,1
NORMAL_ALTERNATE_FLAG_MISMATCH,34488,NAIRC0001906,Inner Race of NVFB 650.sp1 - Ø184 x 107 TL (QD-J),NRRBR0000272,NRRBR0000272,NORMAL,ALTERNATE,0,1,81,81,81,mm,mm,Round Bar 20mncr5 56 mm,Round Bar 20mncr5 56 mm,,PART,,I,B0015622,B0015622,79 mm,39927,1
QUANTITY_MISMATCH,812,NAORC0000022,Outer Race of NHB 140 - d x 310 x 80,NRRBR0000219,NRRBR0000219,NORMAL,NORMAL,0,0,131/130,130,131,mm,mm,Round Bar 20mncr5 200 MM,Round Bar 20mncr5 200 MM,,PART,,I,B0000677,B0000677,129 mm,16280,1
NORMAL_ALTERNATE_FLAG_MISMATCH,5721,NAORC0000024,Outer Race of NHB 185 - d x 400 x 90,NRRBR0000170,NRRBR0000170,NORMAL,ALTERNATE,0,1,166,166,166,mm,mm,Round Bar 20mncr5 230 MM,Round Bar 20mncr5 230 MM,,PART,,I,B0002573,B0002573,164 mm,17316,1
QUANTITY_MISMATCH,1192,NAORC0000034,Outer Race of NSO 700 - d x 180 x 127,NRRBR0000189,NRRBR0000189,NORMAL,NORMAL,0,0,148/140,140,148,mm,mm,Round Bar 20mncr5 150 MM,Round Bar 20mncr5 150 MM,,PART,CUTTING SIZE - 146mm,I,B0000778,B0000778,146 mm,853,1
QUANTITY_MISMATCH,1288,NAORC0000040,Outer Race of NAB50 - d x 132 x 52,NRRBR0000165,NRRBR0000165,NORMAL,NORMAL,0,0,58/56,56,58,mm,mm,Round Bar 20mncr5 140 MM,Round Bar 20mncr5 140 MM,,PART,,I,B0000814,B0000814,56 mm,977,1
MAKE_BUY_MISMATCH,1318,NAORC0000042,Outer Race of  NAS 60.s - d x 170 x 65,NRRBR0000175,NRRBR0000166 / NRRBR0000175,ALTERNATE,ALTERNATE,1,1,106/124,124,124,mm,mm,Round Bar 20mncr5 125 MM / Round Bar 20mncr5 110 MM,Round Bar 20mncr5 110 MM,,PART,,A,B0000823,,122 mm,40527,1
UOM_MISMATCH,1532,NAORC0000053,Outer Race of NBS 110 - OD 270,NRRBR0000080,NRRBR0000080,NORMAL,NORMAL,0,0,155,155,155,mm,Kg.,Round Bar EN353 210 MM,Round Bar EN353 210 MM,,PART,,I,B0000939,B0000939,,1111,1
NORMAL_ALTERNATE_FLAG_MISMATCH,2329,NAORC0000057,Outer Race of NAS.s 70 - d x 190 x 70,NRRBR0000165,NRRBR0000165 / NRRBR0000189,ALTERNATE,NORMAL,1,0,112/95,112,112,mm,mm,Round Bar 20mncr5 140 MM / Round Bar 20mncr5 150 MM,Round Bar 20mncr5 140 MM,,PART,,I,B0000957,,110 mm,1255,1
NORMAL_ALTERNATE_FLAG_MISMATCH | MAKE_BUY_MISMATCH,2329,NAORC0000057,Outer Race of NAS.s 70 - d x 190 x 70,NRRBR0000189,NRRBR0000165 / NRRBR0000189,NORMAL,ALTERNATE,0,1,112/95,95,95,mm,mm,Round Bar 20mncr5 140 MM / Round Bar 20mncr5 150 MM,Round Bar 20mncr5 150 MM,,PART,CUTTING SIZE - 146mm,A,B0000957,B0000957,93 mm,3733,1
QUANTITY_MISMATCH,1617,NAORC0000061,Outer Race of NA 42 - d x 102 x 45,NRRBR0000175,NRRBR0000175,NORMAL,NORMAL,0,0,51/49,49,51,mm,mm,Round Bar 20mncr5 110 MM,Round Bar 20mncr5 110 MM,,PART,,I,B0000968,B0000968,49 mm,1203,1
NORMAL_ALTERNATE_FLAG_MISMATCH,5406,NAORC0000102,Outer Race of NAR.s 60 - d x 170 x 100,NRRBR0000174,NRRBR0000174,NORMAL,ALTERNATE,0,1,110,110,110,mm,mm,Round Bar 20mncr5 120 MM,Round Bar 20mncr5 120 MM,,PART,,I,B0002313,B0002313,108 mm,40545,1
QUANTITY_MISMATCH,3756,NAORC0000108,Outer Race of NAR.s 70 - d x 190 x 115,NRRBR0000165,NRRBR0000165,NORMAL,NORMAL,0,0,105/103,103,105,mm,mm,Round Bar 20mncr5 140 MM,Round Bar 20mncr5 140 MM,,PART,,I,B0002391,B0002391,103 mm,16789,1
NORMAL_ALTERNATE_FLAG_MISMATCH,23085,NAORC0000112,Outer Race of NAB 35 - d x 106 x 48,NRRBR0000175,NRRBR0000175,NORMAL,ALTERNATE,0,1,53,53,53,mm,mm,Round Bar 20mncr5 110 MM,Round Bar 20mncr5 110 MM,,PART,,I,B0002628,B0002628,51 mm,9690,1
NORMAL_ALTERNATE_FLAG_MISMATCH,4013,NAORC0000116,Outer Race of NR 35 - d x 110 x 74,NRRBR0000167,NRRBR0000167,NORMAL,ALTERNATE,0,1,51,51,51,mm,mm,Round Bar 20mncr5 130 MM,Round Bar 20mncr5 130 MM,,PART,,I,B0002555,B0002555,49 mm,12839,1
NORMAL_ALTERNATE_FLAG_MISMATCH,4041,NAORC0000117,Outer Race of NA65 - d x 137 x 60,NRRBR0000165,NRRBR0000165,NORMAL,ALTERNATE,0,1,66,66,66,mm,mm,Round Bar 20mncr5 140 MM,Round Bar 20mncr5 140 MM,,PART,,I,B0002567,B0002567,64 mm,1614,1
QUANTITY_MISMATCH,4338,NAORC0000125,Outer Race of NHB 100.sp1 - d x 270 x 90,NRRBR0000168,NRRBR0000168,NORMAL,NORMAL,0,0,129/146,129,146,mm,mm,Round Bar 20mncr5 180 MM,Round Bar 20mncr5 180 MM,,PART,,I,B0002685,B0002685,144 mm,18022,1
QUANTITY_MISMATCH,12594,NAORC0000127,Outer Race of NDF 63 - 63.5 x 111.15 x 44.70,NRRBR0000174,NRRBR0000174,NORMAL,NORMAL,0,0,56/51,51,56,mm,mm,Round Bar 20mncr5 120 MM,Round Bar 20mncr5 120 MM,,PART,,I,B0002691,B0002691,54 mm,11838,1
NORMAL_ALTERNATE_FLAG_MISMATCH,4537,NAORC0000131,Outer Race of NBS 75.sp1 / I - d x 170 x 90,NRRBR0000165,NRRBR0000165,NORMAL,ALTERNATE,0,1,112,112,112,mm,mm,Round Bar 20mncr5 140 MM,Round Bar 20mncr5 140 MM,,PART,,I,B0002760,B0002760,110 mm,40556,1
NORMAL_ALTERNATE_FLAG_MISMATCH,15579,NAORC0000139,Outer Race of NHB 70 (P012) - d x 190 x 60,NRRBR0000167,NRRBR0000167 / NRRBR0000174,ALTERNATE,NORMAL,1,0,98/95,98,98,mm,mm,Round Bar 20mncr5 130 MM / Round Bar 20mncr5 120 MM,Round Bar 20mncr5 130 MM,,PART,,I,B0002810,,96 mm,19069,1
NORMAL_ALTERNATE_FLAG_MISMATCH,15579,NAORC0000139,Outer Race of NHB 70 (P012) - d x 190 x 60,NRRBR0000174,NRRBR0000167 / NRRBR0000174,NORMAL,ALTERNATE,0,1,98/95,95,95,mm,mm,Round Bar 20mncr5 130 MM / Round Bar 20mncr5 120 MM,Round Bar 20mncr5 120 MM,,PART,,I,B0002810,,93 mm,40562,1
NORMAL_ALTERNATE_FLAG_MISMATCH,7466,NAORC0000229,Outer Race of NA35 - d x 88 x 35,NRRBR0000180,NRRBR0000180,NORMAL,ALTERNATE,0,1,42,42,42,mm,mm,Round Bar 20mncr5 95 MM,Round Bar 20mncr5 95 MM,,PART,,I,B0004223,B0004223,40 mm,2589,1
QUANTITY_MISMATCH,17029,NAORC0000308,Outer Race of NHB 155.s - d x 322 x 90,NRRBR0000169,NRRBR0000169,NORMAL,NORMAL,0,0,161/160,160,161,mm,mm,Round Bar 20mncr5 210 MM,Round Bar 20mncr5 210 MM,,PART,,I,B0004980,B0004980,159 mm,19283,1
QUANTITY_MISMATCH,4851,NAORC0000313,Outer Race of NO 40 - d x 110 x 30,NRRBR0000174,NRRBR0000174,NORMAL,NORMAL,0,0,36/33,33,36,mm,mm,Round Bar 20mncr5 120 MM,Round Bar 20mncr5 120 MM,,PART,,I,B0005178,B0005178,34 mm,1826,1
NORMAL_ALTERNATE_FLAG_MISMATCH,24191,NAORC0000315,Outer Race of NO 50 - d x 125 x 32,NRRBR0000167,NRRBR0000167,NORMAL,ALTERNATE,0,1,38,38,38,mm,mm,Round Bar 20mncr5 130 MM,Round Bar 20mncr5 130 MM,,PART,,I,B0005182,B0005182,36 mm,10166,1
UOM_MISMATCH,9669,NAORC0000322,Outer Ring of N7035 ID 19 x OD 35 - C,NRRBR0000112,NRRBR0000112,NORMAL,NORMAL,0,0,256,256,256,mm,Kg.,Round Bar EN9 45 MM,Round Bar EN9 45 MM,,PART,CUTTING SIZE - 55mm,I,B0005239,B0005239,,26346,1
UOM_MISMATCH,2802,NAORC0000323,Outer Ring of N7035 ID 28 x OD 55 - C,NRRBR0000102,NRRBR0000102,NORMAL,NORMAL,0,0,110,110,110,mm,Kg.,RoundBar EN9 65 MM,RoundBar EN9 65 MM,RoundBar EN9 65 MM,PART,CUTTING SIZE - 23 MM,I,B0005269,,,33456,1
NORMAL_ALTERNATE_FLAG_MISMATCH,1211,NAORC0000331,Outer Race of NAS 70 - d x 155 x 54,NRRBR0000175,NRRBR0000175,NORMAL,ALTERNATE,0,1,88,88,88,mm,mm,Round Bar 20mncr5 110 MM,Round Bar 20mncr5 110 MM,,PART,,I,B0005323,B0005323,86 mm,875,1
QUANTITY_MISMATCH,10663,NAORC0000514,Outer Race of NLS 01 60 170 - d x 170 x 115,NRRBR0000167,NRRBR0000167,NORMAL,NORMAL,0,0,122/118,118,122,mm,mm,Round Bar 20mncr5 130 MM,Round Bar 20mncr5 130 MM,,PART,,I,B0005699,B0005699,120 mm,3800,1
MISSING_DB_RAW_MATERIAL_LINK,11954,NAORC0000571,Outer Race of NDC  6334 B - S2,NRRBR0000116,NRRBR0000116,NORMAL,,0,,69,69,,mm,,Round Bar EN9 56 MM,Round Bar EN9 56 MM,,PART,CUTTING SIZE - 55mm,,B0006356,,,,0
